Id;Date;Auteur;Titre;Langue
48556652;2012-01-01;;Qi tai xia he shui rong ye zhong, jia quan fen zi HCHO he jia suan fen zi HCOOH de shui he cu jie gou, rong jie jie gou, yi ji li jie fan ying ji li de di yi xing yuan li yan jiu;
234916499;2017;Emanuele Giglio;Carbon dioxide methanation for synthetic natural gas (SNG) production;
147276978;2015-11-12;Christophe Robin;Développement d'un modèle prédictif de durée de vie d'une pile PEMFC pour une application aéronautique : étude des interactions entre le cœur de pile et les conditions d'opération du système;
36961203;2008;Steven Peter Knight;Stress corrosion cracking of Al-Zn-Mg-Cu alloys: effects of heat-treatment, environment, and alloy composition;
76523528;2015;Mirko Baratta and Daniela Anna Misul;Development of a method for the estimation of the behavior of a CNG engine over the NEDC cycle and its application to quantify for the effect of hydrogen addition to methane operations;
23755083;2014-01-20;Electroplating Process and Grace F. Hru and Seattle Wa;Boeing Materials Technolcgy Boeing Commercial Airplane Ca.;
234898126;2013;Romeo G. and Danzi F. and Cestino E. and Borello F.;Design and Optimization of a Composite Vessel for Hydrogen Storage Subject to Internal Pressure and In-Flight Loads for UAVs;
4684706;2006-07-11;Gwendolyn Bristow;The effect of tidal forcing on iron cycling in intertidal salt marsh sediments;
380801612;2018-05-01;Vicente T. Sedano-Núñez and Sjef Boeren and Alfons Johannes Maria Stams and Caroline M. Plugge;Comparative proteome analysis of propionate degradation by Syntrophobacter fumaroxidans in pure culture and in coculture with methanogens;
143892352;2012;Peta Neale and Beate I. Escher and Kai-Uwe Goss and Satoshi Endo;Evaluating dissolved organic carbon-water partitioning using polyparameter linear free energy relationships: Implications for the fate of disinfection by-products;
150654539;2014-04-01;KrzysztofJ. Podkowa (1827406) and Lee-Ann K. Briere (1767343) and David E. Heinrichs (306130) and Brian H. Shilton (496155);Crystal and Solution Structure Analysis of FhuD2 from <i>Staphylococcus aureus</i> in Multiple Unliganded Conformationsand Bound to Ferrioxamine‑B;
158655615;1999;F.J.J.G. Janssen and F.J.J.G. Janssen and R.A.  van Santen;Catalysis for renewable energy and chemicals, the thermal conversion of biomass;
203961861;2011-08-30;Begcy Kevin and Mariano Eduardo D. and Mattiello Lucia and Nunes Alessandra V. and Mazzafera Paulo and Maia Ivan G. and Menossi Marcelo; Mitochondrial Uncoupling Protein Confers Tolerance to Drought and Salt Stress in Transgenic Tobacco Plants;
76007406;1999-01-01;FJJG Frans Janssen;Catalysis for renewable energy and chemicals, the thermal conversion of biomass;
87393119;2012-01-01;V.V. Chechkin and I.M. Pankratov and L.I. Grigor’eva and А.А. Beletskii and A.A. Kasilov and P.Ya. Burchenko and А.V. Lozin and S.А. Tsybenko and А.S. Slavnyj and A.P. Litvinov and А.Ye. Kulaga and R.O. Pavlichenko and N.V. Zamanov and Yu.K. Mironov and V.S. Romanov and V.K. Pashnev and S.M. Maznichenko and Ye.D. Volkov;RА discharge dynamics with passing over l- and H-like mode states in the URAGAN-3M torsatron;
215311483;2004-01-01;Donald M. Wicksall;A study of lean premixed swirl-stabilized combustion of gaseous alternative fuels.;
46827473;2013-09-16;Md. Tamez Uddin;Hétérostuctures à base d'oxydes métalliques semi-conducteurs pour de nouveaux photocatalyseurs performants;
225315961;2018-09-14;Ronan Thieurmel;Identification des conditions de rupture fragile des gainages combustibles en alliage de zirconium oxydés sous vapeur d’eau à haute température et trempés sous charge axiale;
35028471;2014;M. Bär and M. Starr and R. G. Heske and Andreas Lambertz and Bernhard Holländer and B. Alsmeier and J.-H. Weinhardt and L. Blum and M. Gorgoi and M. Yang and W. Wilks;Microcrystalline silicon oxides for silicon-based solar cells: impact of the O/Si ratio on the electronic structure;
296573744;2012-10-30;Nikola N. Cvetanović;Generation and transport of fast hydrogen atoms in glow discharges;
143124298;2007;Martín Taboada Neira;Evaluación de la calidad y efectos del aire generado por el uso doméstico de briquetas de carbón antracita  en Trujillo-la libertad-Perú;
77936806;2013-01-01;Jennifer Anne Dadson;Characterization of Heat and Mass Transport in Magnesium Hydride Hydrogen Storage Systems;
19925143;2009-05-12;Alejandra Meca Fàbrega;Processos que afecten la mobilitat de l'urani en entorns hiperalcalins oxidants i sediments contaminats;
71162035;1998-06-24;LLNL  F. Mitlitsky;Regenerative fuel cell systems R{ampersand}D;
80717703;2015-11-27;Antti Arasto;Teknistaloudellinen arviointi terästeollisuuden CO2-päästöjen vähentämisestä CCS:llä;
142099983;2009-12-14;Viviane Ribeiro de Siqueira;Three-dimensional modeling of hot filament reactor for diamond growth;
23559436;1997;Horst Scherer and Hans J. Fahr and John T. Clarke;ASTRONOMY AND ASTROPHYSICS Refined analysis of interplanetary H-Lyα spectra obtained with the Hubble-Space Telescope GHRS spectrometer;
147275618;2013-03-14;Benoit Charlas;Etude du comportement mécanique d'un hydrure intermétallique utilisé pour le stokage d'hydrogène;
46839595;2009-11-27;Jérome Andrieux;Stockage de l'hydrogène dans les borohydrures alcalins : hydrolyse du borohydrure de sodium;
108377682;2016-09-23;;Application of the Electrokinetic-Fenton Process for the Treatment of Lubricant-Contaminated Railroad Soil;
25395976;2003-12-18;P Koval and S Fritzsche and A Surzhykov;Electron angular distributions in the two--photon ionization of hydrogen--like ions: relativistic description;
22985109;2013-08-23;P. M. Vignais and A. Colbeau;Molecular Biology of Microbial Online journal Hydrogenases at www.cimb.org 159 Molecular Biology of Microbial Hydrogenases;
25792828;2010-03-01;T. Treude and W. Ziebis;Methane oxidation in permeable sediments at hydrocarbon seeps in the Santa Barbara Channel, California;
18458066;;C Raucci and T Smith and N Sabio and D Argyros;Evaluating scenarios for alternative fuels in international shipping;
77353955;2012-4;KL Moore and E Lombi and FJ Zhao and FJ Zhao and CR Grovenor;Elemental imaging at the nanoscale: NanoSIMS and complementary techniques for element localisation in plants.;
23575189;1998;M. W. Asif and C. G. Mundell and A. Pedlar and S. W. Unger and A. Robinson and B. Vila-vilaró and J. R. Lewis;Kinematics of the dusty circumnuclear ring in the barred Seyfert galaxy NGC 4151 ASTRONOMY AND ASTROPHYSICS;
301325278;2011-06-30;Jo Borchsenius;Hydrolysis-driven Buoyancy Propulsion System for Submersibles;
22038759;801;Nikolai V. Pogorelov and Jacob Heerikhuisen and Gary P. Zank;Accepted for publication in Astrophys. J. Lett. Probing Heliospheric Asymmetries with an MHD-kinetic model;
26123070;2008-01-01;Haiyun Xu and Huailing Ma and Maotian Xu and Wenxian Zhao and Baoguo Guo;catena-Poly[[[diaquairon(II)]-&#956,-pyrazine-2,3-dicarboxylato] dihydrate];
375039753;1997-12-08;J. K. Basu and M. K. Sanyal;Capillary waves in Langmuir-Blodgett interfaces and formation of confined CdS layers;
291795597;2018-12;Thomas David Mand;Hydrogenase utilization and regulation in species of methanosarcina;
161306300;2018-01-01;Manuela D. Bienert and Till A. Diehn and Nicolas Richet and François Chaumont and Gerd P. Bienert;Heterotetramerization of Plant PIP1 and PIP2 Aquaporins Is an Evolutionary Ancient Feature to Guide PIP1 Plasma Membrane Localization and Function;
31287002;2015-04-12;Nicolas Maubec and Hélène Pauwels and Hervé Noël and Xavier Bourrat;Assessment of a sequential extraction protocol by examining solution chemistry and mineralogical evolution;
56785329;2014;C. Schreyvogel and M. Wolfer and H. Kato and M. Schreck and C.E. Nebel;Tuned NV emission by in-plane Al-Schottky junctions on hydrogen terminated diamond;
14958702;2006-03-23;Francisco José Briceño Valera;Land use changes in the valley of Momboy river, Trujillo state.;
14958704;2006-07-27;;Geoenseñanza;
56905415;2010;S. Reitz and A. Wilde and J. Bretschneider and K. Sager and G. Richter and S. Woschech;Evaluating fluid flow and thermal effects for fuel cell humidity sensor design;
45206453;2004;Washington Luiz Alves Correa;Study of diamond doping with boron, sulphur and nitrogen;
304143298;2008-01-01;Adrian L. Valär;Direct numerical simulation of cellular structures in jet diffusion flames;
10127316;2011-12-01;Michael S. McCormick and Stephen J. Lippard;Analysis of Substrate Access to Active Sites in Bacterial Multicomponent Monooxygenase Hydroxylases: X-Ray Crystal Structure of Xenon-Pressurized Phenol Hydroxylase from Pseudomonas Sp Ox1;
302978078;2016-01-01;Joanna Lee;MFS transporter superfamily: modelling and dynamics;
76309466;2003-01-01;D. L. Huestis;ORTHO-PARA CONVERSION IN COLLISIONS OF $H_{2}$ WITH $H_{2}$;
291396926;;Jordi Triguero Enguídanos and Alejandra Flores Ortega and David Zanuy Gomara and Carlos Alemán Llansó;Modeling of a C-end rule peptide adsorbed onto gold nanoparticles;
148342106;2006-09-29;高 影 and ガオイン and Ying GAO;Resonance Raman Investigation of Protein Dynamics Studies on  Myoglobin:  Information Transmission and Energy Funneling Mechanisms;
71232998;2005-11-17;Tarasankar DebRoy;Role of Transport Phenomena in the Evolution of Geometry, Composition and Structure;
288573966;2016;A Malizia and LA Poggi and Jf Ciparisse and S Talebzadeh and M Gelfusa and A Murari and P Gaudio;Plasma-material Interactions Problems and Dust Creation and Re-suspension in Case of Accidents in Nuclear Fusion Plants: A New Challenge for Reactors like ITER and DEMO;
279920948;2014-01-01;L. Maurri and Francesca BACCIOTTI and LINDA PODIO and J. Eislöffel and T. P. Ray and R. Mundt and U. Locatelli and D. Coffey;Physical properties of the jet from DG Tauri on sub-arcsecond scales with HST/STIS;
77936806;2013-01-01;Jennifer Anne Dadson;Characterization of Heat and Mass Transport in Magnesium Hydride Hydrogen Storage Systems;
235087892;2012-05-25;Derek Walters;State-of-the-Art programs, infrastructure quenches thirst for ‘Fuels of the Future’;
234902575;2015;Mirko Baratta and DANIELA ANNA Misul;Development of a method for the estimation of the behavior of a CNG engine over the NEDC cycle and its application to quantify for the effect of hydrogen addition to methane operations;
26447863;2008-10-01;Yang Kim and Yu-Chul Park and G. Q. Max Lu and Leonard F. Lindoy and Jack K. Clegg and Young Hoon Lee;Co3(PO4)2&#183,4H2O;
327177621;2020;G. Romeo and F. Borello and E. Cestino and G. Correa;ALL ELECTRIC INTERCITY-AIRCRAFT DESIGN BASED ON FUEL CELL ENERGY SYSTEM;
80174717;2017;D. Guida and M. Minutillo;Design methodology for a PEM fuel cell power system in a more electrical aircraft;
286055854;2019-08-22;Wenjing Hu and Qingqing Jiang and Lin Wang and Sha Hu and Zhengxi Huang and Tengfei Zhou and Hai-Jian Yang and Juncheng Hu and Nanfang Tang;Hierarchical Ni-Co-O-C-P hollow tetragonal microtubes grown on Ni foam for efficient overall water splitting in alkaline media;
286055846;2019-08-22;Wenjing Hu and Qingqing Jiang and Lin Wang and Sha Hu and Zhengxi Huang and Tengfei Zhou and Hai-Jian Yang and Juncheng Hu and Nanfang Tang;Hierarchical Ni-Co-O-C-P hollow tetragonal microtubes grown on Ni foam for efficient overall water splitting in alkaline media;
42757428;April 06, ;Enrique Barbieri;Matlab GUI for a Fluid Mixer;
234884981;2012;G. Romeo and G. Correa and F. Borello and E. Cestino and M. Santarelli;Air Cooling of a Two-Seater Fuel Cells Powered Aircraft: Dynamic Modelling and Comparisons with Experiemtal Data;
161322612;2016-01-01;Adeline Delvaux and Raphaël Poulain and Quentin Van Overmeere and Joris Proost and SolarFuel16;Enhanced oxygen evolution from (de-)alloyed nickel thin film electrodes;
22143027;2008;Tom Abel and John H. Wise and Greg L. Bryan;Preprint typeset using L ATEX style emulateapj v. 04/21/05 THE H II REGION OF A PRIMORDIAL STAR;
300382822;2013;Bernhard Schink and Alfons J. M. Stams;Syntrophism among prokaryotes;
70570233;2007;Ali Saramat;New Materials for Environmental Applications:Thermoelectrics and Low-Temperature Oxidation Catalysts;
71174882;1978?;F. A. Cafasso and M. Blander and V. A. Maroni and C. E. Johnson and R. Kumar and S. Siegel;Argonne National Laboratory Reports;
197946948;2007-01-01;Ali Saramat;New Materials for Environmental Applications:Thermoelectrics and Low-Temperature Oxidation Catalysts;
79586727;2016-01-01;;Synthesis, Characterization, and Application of Hollow Carbon Nanostructures;
297900235;2018-03-01;Marco Spitoni;Technology Evolution of Natural Gas systems from Renewable Energy Sources: CNG and LNGEvoluzione dei Sistemi Energetici per il Gas Naturale da Fonte Rinnovabile: CNG e LNG;
344915704;2020-09-18;Yong Wook Kim;Engineering Non-Precious Group Metal Electrode for PEMFCs with Enhanced Mass Transport via Electrospraying Technique;
202034457;2009-02-28;Guillermo Ordorica-Garcia and Ali Elkamel and Peter Douglas and Eric Croiset and Murlidhar Gupta;Optimizing energy production with integrated CCS technology for CO2 emissions mitigation in the Canadian oil sands industry ;
299977696;2013-01-01;Vadym Kulish;First principles study on silicon nanostructures as potential anode materials for Li-ion batteries;
148343829;2012-03-23;村上 昭義 and ムラカミ アキヨシ and Akiyoshi MURAKAMI;Study on fueling characteristics of supersonic gas puffing applied to large high-temperature plasmas;
56288202;1986;J.J.M. Vervoort;The interactions between apoflavoproteins and their coenzymes as studied by nuclear magnetic resonance techniques.;
56125949;2015;M. Rodriguez Arredondo and P. Kuntke and A.W. Jeremiasse and T.H.J.A. Sleutels and C.J.N. Buisman and ter  A. Heijne;Bioelectrochemical systems for nitrogen removal and recovery from wastewater;
84870279;2017;Alexander Levinsson;Improving Photoelectrochemical Hydrogen Generation from Water Splitting using Ultrathin Overlayers on Hematite Photo-anodes;
149902908;2016-04-07;Minjia Hu (2615971) and Fenglin Liu (442492) and Jillian M. Buriak (775250);Expandingthe Repertoire of Molecular Linkages to Silicon: Si–S, Si–Se, and Si–Te Bonds;
151191949;2017-11-17;CAP Munoz and HH Dewage and V Yufit and NP Brandon;A unit cell model of a regenerative hydrogen-vanadium fuel cell;
302555488;2012-04-01;KL Moore and E Lombi and FJ Zhao and CR Grovenor;Elemental imaging at the nanoscale: NanoSIMS and complementary techniques for element localisation in plants.;
145724677;2013-01-01;Steven Selverston;Low-Cost Anodes for Ammonia Electrooxidation;
70419755;2013-01-01;Steven Selverston;Low-Cost Anodes for Ammonia Electrooxidation;
27200291;2008-09-01;Youssouph Bah and Aliou Hamady Barry and Mohamed Gaye and Farba Bouyagui Tamboura and Madina Diallo;The cocrystal &#956,-oxalato-&#954,4O1,O2:O1&#8242,,O2&#8242,-bis(aqua(nitrato-&#954,O){[1-(2-pyridyl-&#954,N)ethylidene]hydrazine-&#954,N}copper(II)) &#956,-oxalato-&#954,4O1,O2:O1&#8242,,O2&#8242,-bis((methanol-&#954,O)(nitrato-&#954,O){[1-(2-pyridyl-&#954,N)ethylidene]hydrazine-&#954,N}copper(II)) (1/1);
90868490;2017-03-01;Grigore CICAN and Alexandru-Daniel MITRACHE;Rocket Solid Propellant Alternative Based on Ammonium Dinitramide;
295237568;2014-01-01;Diego Pereira Siqueira and Maria Carolina Bulhosa Siqueira and Vanessa Carratu Gervini and Leandro Bresolin and Adriano Bof de Oliveira;Crystal structure of bis{l-4-methyl-N0-[3- (oxidoimino)butan-2-ylidene]benzenesulfonohydrazidato} bis[(dimethyl sulfoxide-jO)copper(II)];
83737656;1997-01-01;P Barmann and Stefan Kröll and A Sunesson;Spatially and temporally resolved electron density measurements in streamers in dielectric liquids;
212251514;2018-01-01;Marlene Scheuermeyer;Bis(trifluoromethylsulfonyl)imide-based Molten Salts as Solvents for homogeneous Catalysis;
148623604;2013-03-14;Benoit Charlas;Etude du comportement mécanique d'un hydrure intermétallique utilisé pour le stokage d'hydrogène;
160307606;2018-07-26;Anna L. Engelbrektson (5560358) and Yiwei Cheng (2848427) and Christopher G. Hubbard (2848436) and Yong T. Jin (5560355) and Bhavna Arora (3817594) and Lauren M. Tom (150584) and Ping Hu (59156) and Anna-Lena Grauel (5560352) and Mark E. Conrad (581165) and Gary L. Andersen (150589) and Jonathan B. Ajo-Franklin (2848439) and John D. Coates (1636369);Table_1_Attenuating Sulfidogenesis in a Soured Continuous Flow Column System With Perchlorate Treatment.DOCX;
160307608;2018-07-26;Anna L. Engelbrektson (5560358) and Yiwei Cheng (2848427) and Christopher G. Hubbard (2848436) and Yong T. Jin (5560355) and Bhavna Arora (3817594) and Lauren M. Tom (150584) and Ping Hu (59156) and Anna-Lena Grauel (5560352) and Mark E. Conrad (581165) and Gary L. Andersen (150589) and Jonathan B. Ajo-Franklin (2848439) and John D. Coates (1636369);Table_3_Attenuating Sulfidogenesis in a Soured Continuous Flow Column System With Perchlorate Treatment.DOCX;
