Id,Date,Auteur,Titre,Langue,MotCle,Pays,Vehicule,Marque,Moteur,Stockage,Production,Domaine
291570456,1982,K. P. Singh and R. K. Manchanda and S. Naranan and B. V. Sreekantan,Extended regions of soft X-ray emission and background spectrum at Southern latitudes,,,Inde/,,,,,,Astronautique/
132538679,2017-01-01,Katarina Åberg,Biomass conversion through syngas-based biorefineries : thermochemical process integration opportunities,,,Etats-Unis/,,,Combustion interne/,,Pyrolyse du méthane/Thermochimie/,Energies Renouvelables/Energies Fossiles/
63344749,1965.,Tilak R. Lall and William F. Lang and Frank A. Maruna and Lewis Research Center.,Balloon tank skin strain measurements at liquid-hydrogen temperature on Centaur flight vehicle /,,,,,,Combustion interne/,,,
296222823,2019-11-01,N. Heinemann and J. Alcalde and G. Johnson and J.J. Roberts and A.T. McCay and M.G. Booth,"Low-carbon GeoEnergy resource options in the MidlandValley of Scotland, UK",,,Royaume-Uni/,,,,,,Agriculture/Astronautique/Performance/
222930523,2019-06-04,Florian Becker and Stefan Bleeck and Christoph Gentner and Gema Montaner Rios and Igor Sokolov and Josef Kallo,Performance Enhancement of PEM Fuel Cell System by Oxygen Injection,,,,,,Combustion interne/Pile à combustible/,Gaz/Liquide/,Electrolyse/,Energies Fossiles/Performance/
71329427,2008-04-01,,U.S. Department of Energy FreedomCar & Vehicle Technologies Program CARB Executive Order Exemption Process for a Hydrogen-fueled Internal Combustion engine Vehicle -- Status Report,,,,Voiture/,General Motors/,Combustion interne/,,,Transport Personnes/Automobile/
148029061,2017-03-21,Kristin Tablang and Claudio Leonardi,This Intriguing Aircraft Concept Aims to Eliminate Airport Lines and Terminals,,,Suisse/Etats-Unis/,Avion/,,,Liquide/,,Aéronautique/Energies Renouvelables/Performance/
336863356,2006-01-01,M. Bahattin Çelik and Abdurrazzak Aktaş and Bülent Özdalyan,Comparison of the exhaust emissions of the vehicles with gasoline and LPG engines in the actual driving conditions,,,,,,Combustion interne/,,,Energies Fossiles/
149558307,2017-04-10,AndrewG. Maher (3944360) and Guillaume Passard (1610674) and Dilek K. Dogutan (2040862) and Robert L. Halbach (1558321) and Bryce L. Anderson (1341375) and Christopher J. Gagliardi (2023828) and Masahiko Taniguchi (533807) and Jonathan S. Lindsey (1581841) and Daniel G. Nocera (1341363),Hydrogen Evolution Catalysis by a Sparsely SubstitutedCobalt Chlorin,,,,,,,Solide/,,Astronautique/Chimie/
150806074,2013-11-06,Misa Sugino (1889386) and Yusuke Araki (1889389) and Keisuke Hatanaka (1889392) and Ichiro Hisaki (1349826) and Mikiji Miyata (1268841) and Norimitsu Tohnai (1268835),Elucidation of Anthracene Arrangement for ExcimerEmission at Ambient Conditions,,,,,,,,,
10486984,May 2001,R. Lieberman and G. Voevodkin and N. Piltch and V. Rubstov and K. Goswami,Development of an Early Warning Fire Detection System using Correlation Spectroscopy,,,,Avion/,,,Gaz/Solide/,,Astronautique/Aéronautique/Performance/Chimie/
129899401,2016-05-01,Lucas Bolivar Jaramillo and Anke (Prof. Dr. rer. pol.) Weidlich,Optimal microgrid scheduling with peak load reduction involving an electrolyzer and flexible loads,,,Allemagne/,,,Pile à combustible/,,,
32229508,2012,M Kantam and S Manorama and P Basak and V Chintareddy and S Bhargava,Nanoscale oxides in catalysis,,,Etats-Unis/,Voiture/,,Combustion interne/,,,Agriculture/Transport Personnes/Automobile/Energies Fossiles/Performance/Chimie/
162149610,2018-01-01,Marianne Rose Kjendseth Wiik and Jon Are Wold Suul and Kyrre Sundseth and Anders Ødegård and Sofie Elisabet Mellegård and Kamal Azrague and Nils-Olav Haukaas and Jan Ivar Ibsen and Randi Lekanger and Christina Ianssen,"30 tonns utslippsfri gravemaskin. Teknologistatus, kartlegging og erfaringer",,,,,,Hybride/,,,Transport Marchandises/
149321453,2017-12-20,Albertus D. Handoko (3719263) and Kurt D. Fredrickson (3071757) and Babak Anasori (1367853) and Kurt W. Convey (4724148) and Luke R. Johnson (121416) and Yury Gogotsi (1280355) and Aleksandra Vojvodic (1357848) and Zhi Wei Seh (1247001),Tuningthe Basal Plane Functionalization of Two-Dimensional Metal Carbides(MXenes) To Control Hydrogen Evolution Activity,,,,,,,,,Aéronautique/Transport Marchandises/Chimie/
44189548,2014-04-01,N. A. Khromykh and V. S. Bilchuk and G. S. Rossykhina-Galycha and O. M. Vinnychenko,Seasonal dynamics of antioxidative processes in Acer negundo leaves under pollutant action,,,,Voiture/,,Combustion interne/,,,Automobile/
189898746,2018-11-22,Lotta (author) van Leeuwen,Performance of a hydrogen fuel cell scooter used for combined transport and residential power production,,,Etats-Unis/,,,Pile à combustible/,,,Performance/
326754140,2019-12-16,Miao Wang,Etude des composés organiques volatils (COV) dans l'atmosphère nuageuse au sommet du Puy de Dôme : partition air/goutte des COV et impact sur la chimie atmosphérique,,,,Voiture/,Nissan/,,Gaz/Solide/,,Astronautique/Automobile/Energies Fossiles/Chimie/
100657712,2003,Elyse Kovalsky,Sustainable Development at Home: Reducing CO2 Emissions in the US Transportation Sector,,,Etats-Unis/,,,Combustion interne/Pile à combustible/,,,Transport Personnes/Performance/
42761107,June 2003,Lisa L. Kohout and Paul C. Schmitz,Fuel Cell Propulsion Systems for an All-electric Personal Air Vehicle,,,,Avion/,,Combustion interne/Pile à combustible/Hybride/,Liquide/,,Astronautique/Aéronautique/Energies Fossiles/
26796840,2010-06-01,Martin Lutz and Stef Smeets and Pascal Parois,"catena-Poly[[bis(ethylenediamine)copper(II)]-&amp,#956,-sulfato]",,,,,,,,,Aéronautique/
362497012,2020-10-01,Pandiarajan Thangavel and Miran Ha and Shanmugasundaram Kumaraguru and Abhishek Meena and Aditya Narayan Singh and Ahmad M. Harzandi and Kwang S. Kim,Graphene-nanoplatelets-supported NiFe-MOF: high-efficiency and ultra-stable oxygen electrodes for sustained alkaline anion exchange membrane water electrolysis,,,,,,Pile à combustible/,,Electrolyse/,Performance/
302511358,2020-01-14,Ivar Mauricio Montellano Duran,Application of a 3D Monte Carlo PIC code for modeling the particle extraction from negative ion sources,,,,,,,,,Performance/
343451457,2020-01-01,Neng Yu and Chang Wu and Wen Huang and You Chen and Da Ruan and Kai Bao and Hui Chen and Yi Zhang and Yusong Zhu and Qing Huang and Weihong Lai and Yunxiao Wang and Hong Liao and Shi Sun and Yu Wu and Jiazhao Wang,Highly efficient Co3O4/Co@NCs bifunctional oxygen electrocatalysts for long life rechargeable Zn-air batteries,,,,,,Combustion interne/,,,Transport Personnes/Performance/Chimie/
150807160,2013-11-05,Xiaoying Guo (7093) and Xilong Wang (1349103) and Xinzhe Zhou (1890520) and Xing Ding (1803007) and Bin Fu (1480723) and Shu Tao (230490) and Baoshan Xing (1430896),Impactof the Simulated Diagenesis on Sorption ofNaphthalene and 1‑Naphthol by Soil Organic Matter and its Precursors,,,,,,,Gaz/,,Chimie/
142844705,2012-09-28,Mario Fernando González Ramírez,Influence of microstructure on the mechanical properties and hydrogen embrittlement in microalloyed steel.,,,,,,Combustion interne/,Liquide/,,Energies Fossiles/
71193823,2000-01-25,M.Q. Wang and H.S. Huang,A full fuel-cycle analysis of energy and emissions impacts of transportation fuels produced from natural gas,,,Etats-Unis/,,,Combustion interne/Hybride/,Gaz/Liquide/,,Energies Fossiles/
151666088,2018-02-27,Hongyue Jin (3334947) and Peter Afiuny (4923694) and Stephen Dove (4923691) and Gojmir Furlan (4923688) and Miha Zakotnik (4923697) and Yuehwern Yih (4914997) and John W. Sutherland (4532092),LifeCycle Assessment of Neodymium-Iron-Boron Magnet-to-MagnetRecycling for Electric Vehicle Motors,,,,,,,,,
151666126,2018-02-27,Hongyue Jin (3334947) and Peter Afiuny (4923694) and Stephen Dove (4923691) and Gojmir Furlan (4923688) and Miha Zakotnik (4923697) and Yuehwern Yih (4914997) and John W. Sutherland (4532092),LifeCycle Assessment of Neodymium-Iron-Boron Magnet-to-MagnetRecycling for Electric Vehicle Motors,,,,,,,,,
17196460,2013,Giulio Romeo and Francesco Danzi and Enrico Cestino and Fabio Borello,DESIGN AND OPTIMIZATION OF COMPOSITE VESSEL FOR HYDROGEN STORAGE SUBJECT TO INTERNAL PRESSURE & IN-FLIGHT LOADS,,,,Avion/Bateau/,,Combustion interne/Pile à combustible/,,,Aéronautique/Performance/
149671335,2016-12-12,AriannaI. Celis (1350633) and George H. Gauss (3699172) and Bennett R. Streit (1668682) and Krista Shisler (3589112) and Garrett C. Moraski (398960) and Kenton R. Rodgers (1326849) and Gudrun S. Lukat-Rodgers (1350636) and John W. Peters (511716) and Jennifer L. DuBois (1313670),Structure-BasedMechanism for Oxidative DecarboxylationReactions Mediated by Amino Acids and Heme Propionates in CoprohemeDecarboxylase (HemQ),,,,,,,Solide/,,Aéronautique/Politique/Performance/
234898128,2013,Romeo G and Danzi F. and Cestino E. and Borello F.,DESIGN AND OPTIMIZATION OF COMPOSITE VESSEL FOR HYDROGEN STORAGE SUBJECT TO INTERNAL PRESSURE & IN-FLIGHT LOADS,,,,Avion/Bateau/,,Combustion interne/Pile à combustible/,,,Aéronautique/Performance/
201792501,2019,M. Amin Farkhondehfal and S. Hernández and M. Rattalino and M. Makkee and A Lamberti and A. Chiodoni and K. Bejtka and A Sacco and F. C. Pirri and Nunzio Russo,Syngas production by electrocatalytic reduction of CO <sub>2</sub> using Ag-decorated TiO <sub>2</sub> nanotubes,,,,,,Combustion interne/Pile à combustible/,,,Chimie/
217763190,2019-01-01,Kathrin Haßler and Kirstin Dähnke and Martin Kölling and Lydie Sichoix and Anna-Leah Nickl and Nils Moosdorf,"Provenance of nutrients in submarine fresh groundwater discharge on Tahiti and Moorea, French Polynesia",,,,Sous-marin/,,,,,
161797397,2015-12-01,Yan Bai and Xiaomin Fang and Guodong Jia and Jimin Sun and Rong Wen and Yuqing Ye,"Different altitude effect of leaf wax n-alkane delta D values in surface soils along two vapor transport pathways, southeastern Tibetan Plateau",,,,,,,,,
26095851,2010-12-01,Shui-Sheng Chen and Sen-Lin Yang and Shu-Ping Zhang and Zi-Qiang Lu,"Poly[bis[&amp,#956,-1,4-bis(1H-imidazol-5-yl)benzene-&amp,#954,2N3:N3&amp,#8242,]diformatomanganese(II)]",,,,,,,,,Aéronautique/
43754708,,Neema Adhami and Shelley R Starck and Cristina Flores and Manuela Martins Green,A Health Threat to Bystanders Living in the Homes of Smokers: How Smoke Toxins Deposited on Surfaces Can Cause Insulin Resistance.,,,,Voiture/,,Combustion interne/,Solide/,,Automobile/
197797484,2018-07-13,Andrej Zvonimir Tomić,Analysis of fuel cells with non-equilibrium thermodynamics,,,,,,Pile à combustible/,,Electrolyse/,Politique/Energies Fossiles/Chimie/
150014043,2016-01-13,Lin-Feng Gao (1437676) and Ting Wen (367995) and Jing-Yin Xu (1437679) and Xin-Ping Zhai (1437682) and Min Zhao (66793) and Guo-Wen Hu (1437670) and Peng Chen (6514) and Qiang Wang (32383) and Hao-Li Zhang (1437673),Iron-Doped Carbon Nitride-Type Polymers as HomogeneousOrganocatalysts for Visible Light-Driven Hydrogen Evolution,,,,,,,,Electrolyse/Fission photocatalytique/,Aéronautique/Politique/Chimie/
224418904,2019-01-01,Yongling Sun and Mark A. Delucchi and C.-Y. Cynthia L. Lawell and Joan M. Ogden,The Producer Surplus Associated with Gasolne Fuel Use in the United States,,,Etats-Unis/,,,,,,Energies Fossiles/
162539427,2018-11-15,Jingjing Shi and Shuangde Li and Fengming Wang and Lina Gao and Yanmei Li and Xiaorang Zhang and Jun Lu,2D/2D g-C3N4/MgFe MMO nanosheet heterojunctions with enhanced visible-light photocatalytic H-2 production,,,,,,Combustion interne/,,Fission photocatalytique/,Transport Marchandises/Chimie/
40464105,1995-01-01,F. Herrmann and Garching (Germany) Max-Planck-Institut fuer Extraterrestrische Physik,Atomic oxygen in molecular clouds,,,,,,Combustion interne/,Solide/,,Transport Marchandises/Energies Fossiles/Chimie/
215155833,2019-03-09,Seth W Epling,Characterization of the AHA2 and IRT1 Iron Uptake Mutant Phenotypes in Arabidopsis thaliana,,,,,,Combustion interne/,,,Agriculture/Politique/Performance/Chimie/
147382699,2012-01-01,Marcus Dahl and Hassan Muhieddine,Sky Oculus- Autonomt spaningsflygplan.,,,,Avion/Hélicoptère/,,Combustion interne/,,,Aéronautique/Transport Marchandises/
40779145,1990-01-01,M. Loesch and Technische Univ. Muenchen (Germany). Lehrstuhl fuer Raumfahrttechnik,Leistungsuntersuchungen eines Traegersystems ARIANE 5 mit Fluessigkeitsboostern,,,Etats-Unis/,Fusée/,ArianeGroup/,Combustion interne/Réaction/,Liquide/,,Astronautique/Performance/Chimie/
301277306,2019-07-11,Gabino Lester Martínez Martínez,Nanoestructuras de TiO2 de baja dimensionalidad para la obtención fotocatalítica de hidrógeno,,,,Voiture/,,Pile à combustible/,,SMR/Fission photocatalytique/,Transport Personnes/Automobile/Energies Renouvelables/Energies Fossiles/Chimie/
322760352,2020-01-01,Arley Cardona and Jonathan Steven Jaramillo Álvarez and Andrés Adolfo Amell Arrieta,Evaluación del comportamiento mecánico y ambiental de un motor diésel modo encendido provocado con biogás enriquecido con CH4 e hidrógeno,,,,,,Combustion interne/,Gaz/,,Energies Fossiles/Performance/
147503759,2014-01-01,Kristina Lang and Andreas (Prof. Dr.) Brune,"Diversity, ultrastructure, and comparative genomics of “Methanoplasmatales”, the seventh order of methanogens",,,,,,Pile à combustible/,,,Agriculture/
35081859,2004-01-01,Matthias Zierhut,"Hydrogen atom dynamics in radicals, clusters and biomolecules",,,,,,Combustion interne/,,,Aéronautique/Energies Fossiles/Chimie/
203543790,2012-12-31,,Publisher's Note ,,,,Bateau/,,Combustion interne/Pile à combustible/Hybride/,Solide/,Electrolyse/Fission photocatalytique/,Agriculture/Energies Renouvelables/Energies Fossiles/Performance/Chimie/
288626327,2020-02-05,Victor Adam Reig,Using deep-learning methods to predict driving profiles,,,,,,Combustion interne/Pile à combustible/Hybride/,,,Astronautique/Energies Fossiles/Performance/
211466538,2011-01-01,Ελένη Βακουφτσή,Simulation of physicochemical processes in fuel,,,,,,Pile à combustible/,,,Energies Fossiles/Performance/
12981184,2012-01-01,Cheng Huang,Modeling oxygen and hydrogen combustion under supercritical conditions using computational fluid dynamics,,,,Fusée/,,Combustion interne/,Gaz/Liquide/,,Astronautique/Energies Fossiles/Performance/
144142982,2008-09-05,Sumit Kundu,Development and Application of a Chemical Degradation Model for Reinforced Electrolyte Membranes in Polymer Electrolyte Membrane Fuel Cells,,,,,,Combustion interne/Pile à combustible/,,Electrolyse/,Energies Fossiles/Chimie/
161501840,2016,V Patil and V Shastry and M Himabindu and RV Ravikrishna,Life-cycle analysis of energy and greenhouse gas emissions of automotive fuels in India: Part 2-Well-to-wheels analysis,,,Inde/,,,Hybride/,Liquide/,,Energies Fossiles/
152600151,2012-12-20,JustinB. Bult (2008909) and Justin Lee (277033) and Kevin O’Neill (2009176) and Chaiwat Engtrakul (1591243) and KatherineE. Hurst (2010916) and Yufeng Zhao (147483) and Lin J. Simpson (2008912) and Philip A. Parilla (1747219) and Thomas Gennett (1356771) and Jeffrey L. Blackburn (1272186),Manipulation of HydrogenBinding Energy and DesorptionKinetics by Boron Doping of High Surface Area Carbon,,,,,,Combustion interne/,Solide/,,Chimie/
22146424,2004,Tom Oosterloo and Astron Dwingeloo (nl and Renzo Sancisi and Rob Swaters,The extra-planar neutral gas in the edge-on spiral galaxy,,,,,,,,,Aéronautique/Energies Fossiles/
293705151,2011-07-15,Peter Agoston and Karsten Albe,"Thermodynamic stability, stoichiometry, and electronic structure of bcc-In2O3 surfaces",,,,,,,,,Chimie/
188773705,2016-01-01,Bridget Kanini Mutuma,"Synthesis and characterization of solid, hollow, core-shell and worm-like carbon nanostructures for applications in organic photovoltaic devices and chemical sensors",,,Etats-Unis/,,,Combustion interne/,Solide/,Pyrolyse du méthane/Electrolyse/,Agriculture/Transport Marchandises/Energies Fossiles/Performance/Chimie/
104005477,2016-08-13,P. Srinivasa Rao,", R.Jyothu Naik",,,Etats-Unis/,Voiture/,,Combustion interne/,,,Transport Personnes/Automobile/Energies Fossiles/Performance/
26418529,2011-06-01,Mehrdad Pourayoubi and Sepideh Sadeghi Seraji and Giuseppe Bruno and Hadi Amiri Rudbari,"N,N&amp,#8242,-Dibenzyl-N,N&amp,#8242,-dimethyl-N&amp,#8242,&amp,#8242,-(methylsulfonyl)phosphoric triamide",,,,,,,,,Aéronautique/
33239241,2015-04-30,T. (author) Hendriks,Contrail Mitigation by means of 4D Aircraft Trajectory Optimisation,,,,Avion/,,Combustion interne/Réaction/,,,Astronautique/Aéronautique/Transport Personnes/Energies Fossiles/Performance/
291726478,10000-01-0,Deyu Lu,Empirical Nanotube Model: Applications to Water Channels and Nano-Oscillators,,,,,,,,,Chimie/
76380837,2004-01-01,Joost Hoek,Geobiological controls on the fractionation of sulfur isotopes at deep -sea hydrothermal vents,,,Inde/,,,,,,Agriculture/Chimie/
36224277,2012-01-01,Muhammad Raza Naqvi,Analysing performance of bio-refinery systems by integrating black liquor gasification with chemical pulp mills,,,,,,Combustion interne/,Gaz/,,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/Chimie/
27228767,2009-10-01,Sergey Malinkin and Larisa Penkova and Vadim A. Pavlenko and Matti Haukka and Igor O. Fritsky,"(&amp,#956,-3-Acetyl-5-carboxylato-4-methylpyrazolido-1:2&amp,#954,4N2,O3:N1,O5)-&amp,#956,-chlorido-tetrapyridine-1&amp,#954,2N,2&amp,#954,2N-chlorido-1&amp,#954,Cl-dicopper(II) propan-2-ol solvate",,,,,,,,,Aéronautique/Chimie/
54917008,2009,DI DONATO ANTONIO and LUTZEMBERGER GIOVANNI and POLI D,Experiences in modelling and simulation of hydrogen fuel-cell based propulsion systems,,,,,,Hybride/,,,Astronautique/
